,glob_occup_dist_avg,glob_idle_dist_avg,glob_demand_count,glob_demand_served,glob_demand_rejected,glob_demand_count_norm,glob_demand_served_norm,glob_demand_rejected_norm,glob_demand_rejected_per_veh,glob_demand_rejection_rate,glob_non_moving_time_rate,glob_non_mov_veh_rate,glob_veh_vacant_dens,glob_veh_density,glob_request_rate_per_veh,glob_request_rate_per_veh_per_min,glob_request_rate_per_min,glob_st_dev_idle,glob_st_dev_occup
29,22.34750265674814,2.2996811902231666,921,941,0,0.0037591836734693876,0.0038408163265306124,0.0,0.0,0.0,61.345,58.39666666666666,0.14301224489795916,0.24489795918367346,3.07,0.01535,4.605,0.04282595127141655,0.3180606013068492
30,22.062165500205847,2.7130506381226844,2411,2429,0,0.009840816326530612,0.009914285714285714,0.0,0.0,0.0,34.30240174672489,28.367903930130993,0.10606122448979587,0.37387755102040815,5.264192139737991,0.026320960698689957,12.055,0.03488764028326422,0.141294523925395
31,22.199038846615938,1.1698037645174209,2499,2497,0,0.0102,0.010191836734693878,0.0,0.0,0.0,63.89108910891089,60.887376237623776,0.40160816326530624,0.6595918367346939,3.092821782178218,0.015464108910891089,12.495,0.0033967547092389493,0.4361064530821716
32,22.4556135770235,1.2911227154046998,773,766,0,0.0031551020408163264,0.0031265306122448978,0.0,0.0,0.0,80.39870689655173,78.98168103448276,0.2991632653061225,0.3787755102040816,1.665948275862069,0.008329741379310345,3.865,0.010470956284740878,1.2424752208543872
33,22.238467552775607,0.8764659890539483,1297,1279,0,0.005293877551020408,0.005220408163265306,0.0,0.0,0.0,81.38287153652394,79.85012594458439,0.5175591836734694,0.6481632653061224,1.6335012594458438,0.008167506297229218,6.485,0.0034301771884095553,0.6320210019555628
34,22.591687041564793,1.0350448247758761,1248,1227,0,0.005093877551020408,0.005008163265306122,0.0,0.0,0.0,79.58450704225352,78.26478873239427,0.4536163265306116,0.5795918367346938,1.7577464788732395,0.008788732394366196,6.24,0.029298937110098545,0.690924305126253
35,22.054054054054053,2.3642213642213643,770,777,0,0.003142857142857143,0.0031714285714285716,0.0,0.0,0.0,65.37773722627738,62.047445255474464,0.13878367346938777,0.2236734693877551,2.81021897810219,0.014051094890510948,3.85,0.049163125377466796,0.2542104624470712
36,21.205417607223477,1.9616252821670428,437,443,0,0.0017836734693877552,0.0018081632653061223,0.0,0.0,0.0,79.79724409448819,77.90944881889766,0.16154285714285715,0.2073469387755102,1.720472440944882,0.00860236220472441,2.185,0.09383726294382906,0.1815194925300076
37,21.680111265646733,0.8414464534075105,722,719,0,0.002946938775510204,0.0029346938775510205,0.0,0.0,0.0,89.14678284182305,88.35254691689008,0.5380489795918367,0.6089795918367347,0.967828418230563,0.004839142091152815,3.61,0.005900751998775083,0.6579856088458673
38,22.315175097276263,1.4571984435797665,513,514,0,0.002093877551020408,0.0020979591836734696,0.0,0.0,0.0,80.9078125,79.3640625,0.2073183673469388,0.2612244897959184,1.603125,0.008015625,2.565,0.02018580440403925,0.764483656152976
39,22.0057003257329,0.9796416938110749,1218,1228,0,0.004971428571428571,0.0050122448979591835,0.0,0.0,0.0,81.38126649076517,79.95448548812668,0.49473877551020423,0.6187755102040816,1.6068601583113455,0.008034300791556728,6.09,0.02807007780287814,0.9167458743119529
40,22.332941176470587,2.2894117647058825,871,850,0,0.0035551020408163265,0.0034693877551020408,0.0,0.0,0.0,64.40646258503402,61.399659863945544,0.14735918367346929,0.24,2.9625850340136055,0.014812925170068027,4.355,0.043690050925798835,0.553420599455169
41,20.936363636363637,0.8340909090909091,437,440,0,0.0017836734693877552,0.0017959183673469388,0.0,0.0,0.0,92.53971962616822,91.76869158878509,0.48094285714285734,0.5240816326530612,0.6806853582554517,0.0034034267912772588,2.185,0.03989997919936885,0.3318112711620538
42,22.430531732418526,1.8730703259005146,578,583,0,0.002359183673469388,0.002379591836734694,0.0,0.0,0.0,71.662,69.13000000000002,0.14108163265306128,0.20408163265306123,2.312,0.01156,2.89,0.03631493811158841,0.43385292466909453
43,22.26632004621606,1.269208549971115,3486,3462,0,0.014228571428571429,0.014130612244897959,0.0,0.0,0.0,55.23076923076923,51.64615384615386,0.383657142857143,0.7428571428571429,3.830769230769231,0.019153846153846153,17.43,0.021496576354982526,0.19081758401222995
44,22.09865229110512,2.6975741239892184,1888,1855,0,0.0077061224489795915,0.007571428571428572,0.0,0.0,0.0,42.789800995024876,38.08084577114428,0.12496734693877552,0.32816326530612244,4.696517412935323,0.023482587064676617,9.44,0.03906859126363639,0.7802180053338525
45,21.19506172839506,1.9728395061728394,797,810,0,0.003253061224489796,0.0033061224489795917,0.0,0.0,0.0,69.33660130718954,66.5849673202614,0.1663265306122448,0.24979591836734694,2.604575163398693,0.013022875816993464,3.985,0.03445974329734209,0.07775307561253071
46,21.455399061032864,2.0539906103286385,835,852,0,0.0034081632653061226,0.003477551020408163,0.0,0.0,0.0,65.46551724137932,61.85172413793101,0.14642448979591832,0.23673469387755103,2.8793103448275863,0.01439655172413793,4.175,0.036474849125878665,0.5348561395206797
47,22.241353383458648,1.6958646616541353,2691,2660,0,0.010983673469387755,0.010857142857142857,0.0,0.0,0.0,50.25546875,46.21875,0.24146938775510207,0.5224489795918368,4.2046875,0.0210234375,13.455,0.013414297482074069,0.27453291043540246
48,22.37049645390071,1.3424113475177304,3599,3525,0,0.014689795918367348,0.014387755102040817,0.0,0.0,0.0,53.040449438202245,49.8129213483146,0.3619061224489796,0.726530612244898,4.043820224719101,0.020219101123595505,17.995,0.005707648575989331,0.056182744599278606
49,22.084214363835216,1.3966460080204155,2787,2743,0,0.011375510204081632,0.011195918367346938,0.0,0.0,0.0,55.272222222222226,51.569444444444414,0.30310204081632636,0.5877551020408164,3.870833333333333,0.019354166666666665,13.935,0.02645561489140167,0.055231534299512046
50,22.76878048780488,2.8360975609756096,1046,1025,0,0.004269387755102041,0.004183673469387755,0.0,0.0,0.0,46.65650406504065,42.091463414634134,0.08452653061224487,0.20081632653061224,4.252032520325203,0.021260162601626015,5.23,0.056771440163026626,0.2545061852579467
51,22.23645970937913,0.678996036988111,756,757,0,0.003085714285714286,0.003089795918367347,0.0,0.0,0.0,91.22115384615384,90.47419028340087,0.7297020408163271,0.806530612244898,0.7651821862348178,0.003825910931174089,3.78,0.011674801260974494,0.3359267918384102
52,21.914880587875075,2.6736068585425596,1613,1633,0,0.006583673469387755,0.00666530612244898,0.0,0.0,0.0,43.286723163841806,38.51129943502822,0.11128979591836728,0.2889795918367347,4.556497175141243,0.022782485875706214,8.065,0.041671224592734105,0.2219720774317684
53,22.41154055525313,1.095808383233533,1867,1837,0,0.007620408163265306,0.007497959183673469,0.0,0.0,0.0,71.21133333333333,68.94733333333326,0.4221265306122444,0.6122448979591837,2.489333333333333,0.012446666666666667,9.335,0.002217335205587709,0.5227745702037608
54,21.172140430351075,0.9546998867497168,853,883,0,0.0034816326530612246,0.0036040816326530613,0.0,0.0,0.0,85.10823170731707,83.55868902439019,0.44746530612244867,0.5355102040816326,1.3003048780487805,0.006501524390243902,4.265,0.0015510463361220865,0.13106341540231628
55,22.068471953578335,1.7032882011605417,2602,2585,0,0.010620408163265305,0.010551020408163265,0.0,0.0,0.0,48.274410774410775,44.21969696969699,0.21442040816326538,0.48489795918367345,4.380471380471381,0.021902356902356902,13.01,0.013787314596062696,0.0378658205600336
56,21.380053908355794,1.6603773584905661,368,371,0,0.0015020408163265305,0.0015142857142857143,0.0,0.0,0.0,85.36301369863014,83.91609589041093,0.20002857142857133,0.2383673469387755,1.2602739726027397,0.006301369863013699,1.84,0.034424549490554804,0.17619749004553348
57,22.052864938608458,1.9072305593451568,2928,2932,0,0.011951020408163265,0.01196734693877551,0.0,0.0,0.0,44.59700315457413,39.75315457413248,0.2057428571428571,0.5175510204081633,4.618296529968454,0.02309148264984227,14.64,0.01676610317819887,0.23926994088255918
58,21.639310344827585,1.8089655172413792,1449,1450,0,0.005914285714285714,0.005918367346938775,0.0,0.0,0.0,56.41025641025641,52.758974358974385,0.16796734693877557,0.3183673469387755,3.7153846153846155,0.018576923076923078,7.245,0.02125180474755092,0.27217891110183934
59,21.80605670103093,1.4993556701030928,3094,3104,0,0.012628571428571428,0.01266938775510204,0.0,0.0,0.0,52.28232189973615,48.602902374670165,0.300742857142857,0.6187755102040816,4.08179419525066,0.0204089709762533,15.47,0.008977384594150775,0.4529351161495348
60,22.253079507278834,1.9518477043673013,898,893,0,0.0036653061224489795,0.0036448979591836733,0.0,0.0,0.0,69.47033898305085,66.79096045197741,0.19301224489795923,0.2889795918367347,2.536723163841808,0.01268361581920904,4.49,0.03176356929597424,0.041815804755523676
61,21.92993396918562,1.7538517975055026,2713,2726,0,0.011073469387755101,0.011126530612244898,0.0,0.0,0.0,48.432907348242814,44.12060702875401,0.22546530612244908,0.5110204081632653,4.333865814696486,0.02166932907348243,13.565,0.014473083837571085,0.0013451868676282797
62,22.68976897689769,3.0165016501650164,1820,1818,0,0.0074285714285714285,0.0074204081632653065,0.0,0.0,0.0,37.185483870967744,32.5,0.0986938775510204,0.3036734693877551,4.89247311827957,0.02446236559139785,9.1,0.047267527739838396,0.039608795749259
63,22.44812680115274,1.7012487992315082,2116,2082,0,0.008636734693877551,0.00849795918367347,0.0,0.0,0.0,59.056188925081436,56.25651465798045,0.2819714285714286,0.5012244897959184,3.446254071661238,0.01723127035830619,10.58,0.015244539113728438,0.07721463475754915
64,22.160586686724333,1.989845806694246,2698,2659,0,0.011012244897959184,0.010853061224489795,0.0,0.0,0.0,43.86713286713287,39.44667832167832,0.18419183673469386,0.4669387755102041,4.716783216783217,0.023583916083916082,13.49,0.01905665075802894,0.40120331755467314
65,22.634974533106963,1.0169779286926994,1188,1178,0,0.004848979591836735,0.004808163265306122,0.0,0.0,0.0,80.75828729281768,79.29488950276246,0.4686489795918369,0.5910204081632653,1.6408839779005524,0.008204419889502762,5.94,0.0004925796716346837,0.2505260209934011
66,22.106347438752785,0.9248329621380846,1790,1796,0,0.007306122448979592,0.007330612244897959,0.0,0.0,0.0,76.96881959910912,75.36636971046774,0.5524816326530615,0.7330612244897959,1.9933184855233852,0.009966592427616926,8.95,0.0017766460745644165,0.26250932777286234
67,23.001248439450688,1.2496878901373283,823,801,0,0.003359183673469388,0.0032693877551020407,0.0,0.0,0.0,80.95588235294117,79.61862745098043,0.3314734693877553,0.4163265306122449,1.6137254901960785,0.008068627450980392,4.115,0.008703572713804614,0.4531079954806683
68,22.01158940397351,1.0629139072847682,1801,1812,0,0.007351020408163265,0.007395918367346939,0.0,0.0,0.0,74.44315403422983,72.1968215158924,0.4820979591836733,0.6677551020408163,2.2017114914425426,0.011008557457212714,9.005,0.0014824832720031766,0.3296184517146011
69,22.349206349206348,0.9302967563837129,1433,1449,0,0.005848979591836735,0.005914285714285714,0.0,0.0,0.0,78.81155778894473,76.89572864321605,0.49966530612244875,0.649795918367347,1.800251256281407,0.009001256281407036,7.165,0.024575276425735194,0.08847464131609263
70,21.62323943661972,1.8732394366197183,282,284,0,0.0011510204081632653,0.0011591836734693877,0.0,0.0,0.0,85.36622807017544,84.16666666666664,0.15665306122448977,0.18612244897959185,1.236842105263158,0.0061842105263157894,1.41,0.05200065171672626,0.14153403189028307
71,22.241501976284585,2.494071146245059,2597,2530,0,0.0106,0.010326530612244898,0.0,0.0,0.0,39.35949612403101,34.469961240310084,0.14519591836734697,0.42122448979591837,5.032945736434108,0.025164728682170543,12.985,0.029318065032526507,0.25983716842716154
72,22.241686083456894,1.8847701758102098,4751,4721,0,0.019391836734693878,0.019269387755102042,0.0,0.0,0.0,36.29697986577181,31.19519015659957,0.22766122448979606,0.7297959183673469,5.314317673378076,0.02657158836689038,23.755,0.012836243874661021,0.25763758145079146
73,22.04982817869416,2.3780068728522337,577,582,0,0.0023551020408163264,0.0023755102040816326,0.0,0.0,0.0,67.39220183486239,64.55275229357794,0.11487755102040807,0.17795918367346938,2.646788990825688,0.01323394495412844,2.885,0.05736717673396809,0.5391227070373035
74,22.52972399150743,0.9516985138004246,1874,1884,0,0.007648979591836734,0.007689795918367347,0.0,0.0,0.0,73.72980997624703,71.35154394299283,0.4904326530612242,0.6873469387755102,2.2256532066508314,0.011128266033254158,9.37,0.0011157726214315676,0.03533688675786567
75,21.643643263757117,2.1905123339658443,2602,2635,0,0.010620408163265305,0.010755102040816327,0.0,0.0,0.0,39.14437984496124,33.59496124031009,0.1415102040816327,0.42122448979591837,5.042635658914729,0.025213178294573643,13.01,0.023338893005448114,0.06579826896403668
76,21.976816074188562,0.8098918083462133,645,647,0,0.00263265306122449,0.0026408163265306123,0.0,0.0,0.0,88.62422839506173,87.46296296296296,0.46266122448979596,0.5289795918367347,0.9953703703703703,0.004976851851851852,3.225,0.031889458811597736,0.07783705690846086
77,22.0,1.6819284414796847,3289,3298,0,0.013424489795918367,0.013461224489795918,0.0,0.0,0.0,45.45879888268156,40.69064245810057,0.23783265306122456,0.5844897959183674,4.593575418994414,0.022967877094972066,16.445,0.011890684812673928,0.0697474050906156
78,22.72447013487476,0.6907514450867052,1058,1038,0,0.0043183673469387755,0.004236734693877551,0.0,0.0,0.0,87.31471816283924,86.34707724425887,0.675269387755102,0.7820408163265307,1.104384133611691,0.005521920668058455,5.29,0.009507467402231792,0.053016718535809707
79,21.714285714285715,1.5227963525835866,327,329,0,0.0013346938775510204,0.0013428571428571428,0.0,0.0,0.0,86.72743055555556,85.79340277777771,0.20170204081632637,0.23510204081632652,1.1354166666666667,0.0056770833333333335,1.635,0.028910704358907274,0.7347016787952539
80,22.2575,0.94125,803,800,0,0.003277551020408163,0.0032653061224489797,0.0,0.0,0.0,87.42615176151762,86.44444444444443,0.5207836734693877,0.6024489795918367,1.0880758807588076,0.005440379403794038,4.015,0.0020732424776442188,0.6614084619105837
81,21.844889206576127,3.025732666190136,1397,1399,0,0.005702040816326531,0.005710204081632653,0.0,0.0,0.0,43.51623376623377,38.801948051948045,0.09755918367346939,0.25142857142857145,4.535714285714286,0.02267857142857143,6.985,0.08095288875921006,0.10286926261180983
82,22.504430811179276,1.7007498295841854,1447,1467,0,0.005906122448979592,0.005987755102040817,0.0,0.0,0.0,63.468106995884774,59.85905349794241,0.23748163265306133,0.396734693877551,2.977366255144033,0.014886831275720165,7.235,0.04471015449402406,0.039316264112179915
83,22.438195991091312,1.2221603563474388,1810,1796,0,0.007387755102040816,0.007330612244897959,0.0,0.0,0.0,68.56952662721893,66.02588757396454,0.3643551020408165,0.5518367346938775,2.6775147928994083,0.013387573964497041,9.05,0.028726909407443744,0.40988522812379524
84,22.362356792144027,1.1060556464811784,3081,3055,0,0.012575510204081633,0.01246938775510204,0.0,0.0,0.0,60.16888888888889,56.82666666666666,0.4175020408163265,0.7346938775510204,3.4233333333333333,0.017116666666666665,15.405,0.0019106799507616003,0.029503493190309513
85,21.45014662756598,1.0117302052785924,675,682,0,0.0027551020408163266,0.002783673469387755,0.0,0.0,0.0,86.5149647887324,85.45774647887323,0.39624489795918366,0.4636734693877551,1.1883802816901408,0.005941901408450704,3.375,0.038941513757658044,0.6754941712542162
86,22.379644588045235,1.815831987075929,623,619,0,0.0025428571428571427,0.002526530612244898,0.0,0.0,0.0,71.84774436090225,69.8270676691727,0.15162448979591786,0.21714285714285714,2.3421052631578947,0.011710526315789473,3.115,0.03268561837710638,0.024854014765958103
87,22.94077834179357,1.6835871404399323,1200,1182,0,0.004897959183673469,0.004824489795918367,0.0,0.0,0.0,66.15581395348838,63.602325581395306,0.2232571428571427,0.3510204081632653,2.7906976744186047,0.013953488372093023,6.0,0.04860097443685936,0.22923052566048344
88,21.809587813620073,1.2759856630824373,2203,2232,0,0.008991836734693878,0.009110204081632652,0.0,0.0,0.0,62.1125,58.75661764705882,0.32615918367346936,0.5551020408163265,3.239705882352941,0.016198529411764705,11.015,0.005880026364231265,0.14508201413953084
89,22.153878762187368,2.658329800763035,2404,2359,0,0.009812244897959184,0.009628571428571429,0.0,0.0,0.0,38.77405857740586,33.999999999999986,0.132669387755102,0.3902040816326531,5.02928870292887,0.025146443514644352,12.02,0.033822341758632815,0.2478835277509615
90,22.264161525518787,1.2860347728547392,1774,1783,0,0.007240816326530612,0.007277551020408163,0.0,0.0,0.0,67.09247648902821,64.54780564263325,0.33617551020408176,0.5208163265306123,2.780564263322884,0.01390282131661442,8.87,0.006791129704387657,0.08869748031554156
91,21.342741935483872,1.9475806451612903,245,248,0,0.001,0.0010122448979591836,0.0,0.0,0.0,86.11538461538461,85.10336538461536,0.1445020408163265,0.16979591836734695,1.1778846153846154,0.005889423076923077,1.225,0.060538706764107206,0.6607735440422766
92,21.626680455015514,1.3236814891416753,952,967,0,0.0038857142857142857,0.003946938775510204,0.0,0.0,0.0,77.07334710743801,75.2045454545455,0.2971346938775512,0.39510204081632655,1.9669421487603307,0.009834710743801652,4.76,0.010490577325327169,0.4740534367074361
